id,index,period,timestamp,minute,second,type/id,type/name,possession,possession_team/id,possession_team/name,play_pattern/id,play_pattern/name,team/id,team/name,player/id,player/name,position/id,position/name,location/0,location/1,duration,shot/statsbomb_xg,shot/end_location/0,shot/end_location/1,shot/end_location/2,shot/technique/id,shot/technique/name,shot/body_part/id,shot/body_part/name,shot/type/id,shot/type/name,shot/outcome/id,shot/outcome/name,shot/first_time,shot/one_on_one,under_pressure,shot/aerial_won
de5cb593-ef1c-4491-aa1a-b7ce5207697c,3443,2,33:15.9,78,15,16,Shot,148,217,Barcelona,1,Regular Play,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,109.5,29.6,0.298886,0.047789235,116.3,36.1,0.2,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,
7c6d0e21-0ca6-4147-b3a7-5384b132517b,3659,2,38:10.2,83,10,16,Shot,159,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,17622,Jackson Arley Martínez Valencia,22,Right Center Forward,107.5,41.7,0.8708,0.13831957,119.3,41,1.5,95,Volley,38,Left Foot,87,Open Play,100,Saved,,,,
fbff1a3c-a1fa-4df3-a03b-c21e5d010e17,3791,2,40:42.7,85,42,16,Shot,165,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,99.7,36.1,1.0856,0.08975408,120,40.7,5.3,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,TRUE,,,
76fbad4d-9f7c-486f-af91-1e56c4aff66a,3878,2,44:13.5,89,13,16,Shot,169,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,94.1,27.2,1.316199,0.043765664,120,46.4,5.9,93,Normal,38,Left Foot,62,Free Kick,98,Off T,,,,
8da37d1a-8477-436a-babf-426a96c9fe78,70,1,01:27.7,1,27,16,Shot,6,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,6669,David Zurutuza Veillet,15,Left Center Midfield,110,38.2,0.8123,0.13791905,119.3,37.5,2,93,Normal,37,Head,87,Open Play,100,Saved,,,TRUE,TRUE
a78ab8d3-2cbb-4430-b6aa-95a5e87bd888,209,1,04:57.8,4,57,16,Shot,20,210,Real Sociedad,2,From Corner,210,Real Sociedad,6665,Íñigo Martínez Berridi,5,Left Center Back,103.6,39.9,0.450667,0.062485237,105.6,42.8,,93,Normal,38,Left Foot,87,Open Play,101,Wayward,TRUE,,,
4baa98fe-6374-46a9-a3f4-137aa03b80e5,460,1,09:44.7,9,44,16,Shot,34,210,Real Sociedad,2,From Corner,210,Real Sociedad,6685,Mikel Oyarzabal Ugarte,21,Left Wing,98.2,50.7,1.729411,0.026282653,116.9,77,,91,Half Volley,38,Left Foot,87,Open Play,101,Wayward,TRUE,,,
ba8880fd-e2ea-4fe9-860d-c0ddc434071e,626,1,14:20.9,14,20,16,Shot,47,210,Real Sociedad,2,From Corner,210,Real Sociedad,6690,Xabier Prieto Argarate,13,Right Center Midfield,115.9,44.1,0.8203,0.1653458,119.3,41.6,0.2,93,Normal,37,Head,87,Open Play,100,Saved,,,TRUE,TRUE
7c71daf4-8b84-4dd3-b0f7-caa444829779,793,1,17:31.2,17,31,16,Shot,57,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,6690,Xabier Prieto Argarate,13,Right Center Midfield,114.1,44.8,0.932405,0.16168807,120,30.3,0.2,93,Normal,37,Head,87,Open Play,98,Off T,,,,
1ef40627-5d83-4560-99d4-117aa32647f3,829,1,18:44.8,18,44,16,Shot,60,210,Real Sociedad,6,From Counter,210,Real Sociedad,5560,Carlos Alberto Vela Garrido,17,Right Wing,111.2,30.1,1.329852,0.098400995,120,48.7,0.2,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,,,,
fabffeb3-cfbd-4271-b050-8a41af4c90bc,891,1,20:25.1,20,25,16,Shot,64,210,Real Sociedad,1,Regular Play,210,Real Sociedad,6665,Íñigo Martínez Berridi,5,Left Center Back,102.8,58.2,0.851333,0.018759338,118.1,40.1,0.3,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,
fe070e74-e3ce-4d8e-b772-4ac248c56da7,1465,1,35:50.3,35,50,16,Shot,95,210,Real Sociedad,2,From Corner,210,Real Sociedad,6685,Mikel Oyarzabal Ugarte,21,Left Wing,97.6,41.1,1.125317,0.040665414,120,45.6,1.3,91,Half Volley,40,Right Foot,87,Open Play,98,Off T,,,,
8929aeea-e3da-4553-bea8-22f3d49535cb,1570,1,38:42.8,38,42,16,Shot,99,210,Real Sociedad,2,From Corner,210,Real Sociedad,6721,Willian José da Silva,23,Center Forward,110.5,41.3,1.612783,0.12021127,120,39.7,4.1,93,Normal,37,Head,87,Open Play,98,Off T,,,,
333dbc6d-8525-42a7-b4d9-1dc5c7f2815c,1626,1,40:22.0,40,22,16,Shot,101,210,Real Sociedad,1,Regular Play,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,87.4,32.9,1.6929,0.027500063,120,46.4,0.8,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
b6562295-b086-4663-8bfe-f889a56a2d73,1778,1,44:26.3,44,26,16,Shot,112,217,Barcelona,2,From Corner,217,Barcelona,5506,Javier Alejandro Mascherano,5,Left Center Back,106.8,45.9,0.3112,0.061974876,109.3,45.3,,95,Volley,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
873ca2f3-2a33-45bd-8b62-2274fe39ef1e,2039,2,05:02.6,50,2,16,Shot,129,217,Barcelona,3,From Free Kick,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,97.8,20.1,1.094,0.010854617,118.9,36.1,0.9,93,Normal,40,Right Foot,62,Free Kick,100,Saved,,,,
b2fde176-484d-4108-944d-42d8a3245fb7,2054,2,05:23.5,50,23,16,Shot,130,217,Barcelona,2,From Corner,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,105.8,27.4,0.3421,0.05643403,106.5,28.1,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,TRUE,
4d1ca681-0466-4bd0-b2ee-d716b88c889f,2094,2,07:36.1,52,36,16,Shot,131,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,5560,Carlos Alberto Vela Garrido,17,Right Wing,109.8,38.3,0.1182,0.36012742,111.2,38.1,0.1,93,Normal,40,Right Foot,87,Open Play,100,Saved,TRUE,,,
b801b6e6-2b22-4e2e-9279-d7c3b35df480,2097,2,07:37.3,52,37,16,Shot,131,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,6721,Willian José da Silva,23,Center Forward,103.9,34.6,0.9047,0.2758503,120,36.5,1.6,93,Normal,37,Head,87,Open Play,97,Goal,,,,
59832c6f-870e-4ed2-80f3-07affb87ef43,2137,2,10:13.5,55,13,16,Shot,135,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,6665,Íñigo Martínez Berridi,5,Left Center Back,87.6,53.7,1.548282,0.007286124,120,36.5,5.6,93,Normal,38,Left Foot,62,Free Kick,98,Off T,,,,
f8fd9723-bc8d-4fd1-95a6-955f480beab3,2268,2,12:39.0,57,39,16,Shot,144,217,Barcelona,2,From Corner,217,Barcelona,6379,Sergi Roberto Carnicer,2,Right Back,98.1,37.8,1.5035,0.04402761,120,22.7,6.1,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,TRUE,,,
cfa588ec-8530-4986-a00e-1206568a6398,2324,2,13:42.7,58,42,16,Shot,146,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.2,37.2,0.7203,0.14210126,120,43.4,0.2,93,Normal,38,Left Foot,87,Open Play,97,Goal,,,TRUE,
3a719c9e-8423-4fa4-8d8f-3ab54120ba41,2925,2,26:03.7,71,3,16,Shot,169,210,Real Sociedad,4,From Throw In,210,Real Sociedad,3023,Yuri Berchiche Izeta,6,Left Back,108.9,21.3,0.645082,0.012688667,120,24.1,5.6,93,Normal,38,Left Foot,87,Open Play,98,Off T,TRUE,,,
b94ea149-9f1d-434a-9dd0-fc993205a7fe,3048,2,28:29.8,73,29,16,Shot,172,217,Barcelona,1,Regular Play,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,101.3,25.7,1.7639,0.026311912,120,59.2,3.8,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
5805c7fc-de1b-416d-a6de-dfe30904bca3,3116,2,30:48.6,75,48,16,Shot,177,210,Real Sociedad,4,From Throw In,210,Real Sociedad,5560,Carlos Alberto Vela Garrido,17,Right Wing,99.2,52.5,1.3714,0.031209305,120,36.8,2.8,93,Normal,38,Left Foot,87,Open Play,99,Post,,,,
be647052-7f05-4d40-b8a3-026a9a9d3526,3313,2,34:59.6,79,59,16,Shot,186,217,Barcelona,3,From Free Kick,217,Barcelona,6609,Denis Suárez Fernández,13,Right Center Midfield,116.8,52.4,0.4757,0.020901257,119.1,43,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,TRUE,
b02d3ee3-c6b9-49ba-8137-84136649a3df,3320,2,35:19.6,80,19,16,Shot,187,217,Barcelona,2,From Corner,217,Barcelona,5506,Javier Alejandro Mascherano,5,Left Center Back,114,47.9,1.075401,0.12736316,120,32.2,0.8,93,Normal,37,Head,87,Open Play,98,Off T,,TRUE,TRUE,TRUE
e13b250e-c682-4a39-bc34-9be38dabfd1c,3356,2,36:41.8,81,41,16,Shot,190,217,Barcelona,2,From Corner,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,106.4,27.3,0.8896,0.051969346,119.9,58.9,5.7,95,Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
7758e1f9-836a-41ff-a772-9d99fa15e77f,3376,2,37:25.3,82,25,16,Shot,191,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,5560,Carlos Alberto Vela Garrido,17,Right Wing,98.5,42,0.8284,0.08291469,120,36.1,1.1,93,Normal,38,Left Foot,87,Open Play,99,Post,,,,
d2bde94b-b5d8-4fa6-94a1-46d6e026494e,3515,2,41:29.3,86,29,16,Shot,200,210,Real Sociedad,1,Regular Play,210,Real Sociedad,6770,Esteban Félix Granero Molina,21,Left Wing,95.5,41.6,1.201532,0.03570719,120,34.3,3.9,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,,
1a42087a-cf01-4b0b-b5f1-cb332d02a235,3574,2,42:42.2,87,42,16,Shot,205,210,Real Sociedad,1,Regular Play,210,Real Sociedad,6770,Esteban Félix Granero Molina,21,Left Wing,102.5,45.9,0.887792,0.080457106,118.6,42.5,0.7,93,Normal,40,Right Foot,87,Open Play,100,Saved,TRUE,,,
64bfcb4c-f65e-4a6d-86fc-9013a806cc1c,3636,2,44:20.1,89,20,16,Shot,210,210,Real Sociedad,4,From Throw In,210,Real Sociedad,6770,Esteban Félix Granero Molina,21,Left Wing,112.7,51.7,0.74908,0.051553305,120,43.2,3.7,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
03134279-6e98-4548-9b28-abbc314981cf,173,1,03:46.9,3,46,16,Shot,9,1042,Elche,3,From Free Kick,1042,Elche,6599,Rubén Salvador Pérez Del Mármol,15,Left Center Midfield,114.6,3.9,1.1968,0.006530724,119.3,38.5,2.4,93,Normal,40,Right Foot,62,Free Kick,100,Saved,,,,
d0ad3737-7f20-481e-9087-36ac6cda8646,177,1,03:50.1,3,50,16,Shot,9,1042,Elche,3,From Free Kick,1042,Elche,27206,Sergio Pelegrín López,5,Left Center Back,119.1,49.3,0.294698,0.013369449,120,49.6,0.6,93,Normal,37,Head,87,Open Play,98,Off T,,,TRUE,TRUE
0174e53c-d7de-47ac-b709-af9d1501fceb,224,1,05:07.9,5,7,16,Shot,10,217,Barcelona,7,From Goal Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,113,52.9,0.2571,0.030168848,113.7,51.4,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,
56d4c1e3-9225-4f59-96a4-da6957596aba,530,1,12:10.5,12,10,16,Shot,30,217,Barcelona,4,From Throw In,217,Barcelona,3385,Alexis Alejandro Sánchez Sánchez,17,Right Wing,109.8,42.8,0.9126,0.12820418,113.4,39.5,,93,Normal,37,Head,87,Open Play,101,Wayward,,,TRUE,
b745dc3a-0ca7-431d-beaa-2d82dc39de17,547,1,12:55.7,12,55,16,Shot,31,217,Barcelona,2,From Corner,217,Barcelona,5216,Andrés Iniesta Luján,15,Left Center Midfield,102.2,44.9,0.6813,0.07993843,119.2,41.3,2.4,95,Volley,40,Right Foot,87,Open Play,116,Saved to Post,TRUE,,,
03b006a1-adb8-495f-b597-532c1ec76a97,552,1,13:00.1,13,0,16,Shot,31,217,Barcelona,2,From Corner,217,Barcelona,5216,Andrés Iniesta Luján,15,Left Center Midfield,101,42.1,1.534568,0.059870057,120,29.8,0.5,95,Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
7e83779f-950d-49b6-8fec-2dd17bc155b2,632,1,15:18.5,15,18,16,Shot,36,1042,Elche,1,Regular Play,1042,Elche,6599,Rubén Salvador Pérez Del Mármol,15,Left Center Midfield,88.9,60.8,1.2506,0.006380314,120,44.9,3.6,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
42293ce4-e3d6-4e65-9040-e7f6413fbe44,729,1,18:01.1,18,1,16,Shot,43,217,Barcelona,4,From Throw In,217,Barcelona,3478,Francesc Fàbregas i Soler,13,Right Center Midfield,111.7,46.8,0.1837,0.080473654,113,45.9,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
d6343465-7ebc-46a6-adfc-ead4c5069b35,916,1,23:25.4,23,25,16,Shot,55,1042,Elche,4,From Throw In,1042,Elche,16001,Garry Mendes Rodrigues,21,Left Wing,107.2,32.4,0.2131,0.1556647,120,50.2,5.4,95,Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
55e4fe8a-a2ab-41cc-bf4c-f8fe69cee3ba,952,1,24:19.6,24,19,16,Shot,57,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,99.2,48.6,0.6608,0.055463046,116.2,41,1.1,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,,
50bc1576-7993-47ee-bbfe-ff9da626b668,957,1,24:46.6,24,46,16,Shot,58,217,Barcelona,2,From Corner,217,Barcelona,3385,Alexis Alejandro Sánchez Sánchez,17,Right Wing,109.9,45.4,0.607,0.107771315,119,40.3,0.8,93,Normal,37,Head,87,Open Play,100,Saved,,,TRUE,
0eabe3d9-7b91-4667-9aa9-1508c0d9d520,1147,1,30:40.6,30,40,16,Shot,73,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,97,43.8,0.4905,0.036822177,108.9,43.3,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,
c82cd57f-cb28-4d27-ac48-1efc40bde95a,1236,1,33:33.8,33,33,16,Shot,77,217,Barcelona,3,From Free Kick,217,Barcelona,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,103.4,38.9,0.784164,0.06638658,120,44.7,0.2,93,Normal,37,Head,87,Open Play,98,Off T,,,,
602f6f39-5e97-4c2a-b432-38f2650e4d50,1324,1,37:20.2,37,20,16,Shot,84,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,105,70.1,1.1432,0.007576539,119,39.1,0.8,93,Normal,38,Left Foot,62,Free Kick,100,Saved,,,,
a9d9b264-8980-4b49-93b9-45649764e20a,1477,1,41:08.9,41,8,16,Shot,95,217,Barcelona,1,Regular Play,217,Barcelona,3385,Alexis Alejandro Sánchez Sánchez,17,Right Wing,92.6,52.9,0.8822,0.022429105,116.3,41.1,0.3,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,
ad8ff4a0-1fe9-4c66-8886-d4a68284594a,1584,1,44:39.9,44,39,16,Shot,104,217,Barcelona,4,From Throw In,217,Barcelona,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,100.7,29.6,1.332815,0.040611926,120,39.6,4.3,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
ab516323-01c8-492a-b8bf-17781d87d255,1682,2,01:50.8,46,50,16,Shot,108,217,Barcelona,6,From Counter,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,113,45.9,0.0832,0.17638569,114.4,44.8,0.4,93,Normal,38,Left Foot,87,Open Play,100,Saved,,,TRUE,
5acda3cb-e864-4a1c-952d-18d90701da3a,2012,2,12:01.1,57,1,16,Shot,126,1042,Elche,4,From Throw In,1042,Elche,6800,Carles Gil de Pareja Vicent,17,Right Wing,94.8,42.3,1.023,0.040434938,119.9,39.6,4.4,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,TRUE,
7054af0f-1467-4b9c-bdc7-797186c7f03e,2041,2,12:55.3,57,55,16,Shot,128,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,103.8,47,0.8972,0.077574976,120,47.7,0.7,93,Normal,37,Head,87,Open Play,98,Off T,,,,
759d7e6b-3c88-4aee-9194-2752cd56bd5a,2092,2,14:03.5,59,3,16,Shot,130,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,95,49,0.1367,0.032622773,99.8,47,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,
b7428565-712b-412a-8cb2-cecc65bd5d72,2118,2,14:28.7,59,28,16,Shot,131,1042,Elche,1,Regular Play,1042,Elche,16001,Garry Mendes Rodrigues,21,Left Wing,99.9,19.6,1.2226,0.009765143,120,37.9,3.9,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,TRUE,
8f8224bc-2c44-4f9e-86df-c1ed996395c8,2223,2,17:23.3,62,23,16,Shot,136,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,111.1,39.1,0.2165,0.10603739,112.7,39,,93,Normal,37,Head,87,Open Play,96,Blocked,,,,
8851a5fe-9a48-48ba-844c-f986e9ca8d23,2850,2,31:28.2,76,28,16,Shot,166,217,Barcelona,1,Regular Play,217,Barcelona,3478,Francesc Fàbregas i Soler,13,Right Center Midfield,104.2,53,0.3393,0.043990284,109.9,47.2,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,TRUE,
56cc3f31-caa2-4ae3-b77d-c8c663711ae5,2856,2,31:50.7,76,50,16,Shot,167,217,Barcelona,2,From Corner,217,Barcelona,3385,Alexis Alejandro Sánchez Sánchez,17,Right Wing,109.7,44.3,0.9864,0.14143305,102.2,31.4,,93,Normal,37,Head,87,Open Play,101,Wayward,,,,
35114ff0-d4a3-47fa-abb0-ddc9374b8cbd,2861,2,31:54.2,76,54,16,Shot,167,217,Barcelona,2,From Corner,217,Barcelona,6658,Cristian Tello Herrera,21,Left Wing,96.1,28.6,0.4638,0.019884245,103.9,32.4,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,TRUE,
deac7103-abe9-4eee-8a88-82e1c7891163,2909,2,33:58.7,78,58,16,Shot,170,1042,Elche,6,From Counter,1042,Elche,16001,Garry Mendes Rodrigues,21,Left Wing,107.7,31.3,0.5908,0.121551834,120,40.9,3.8,93,Normal,38,Left Foot,87,Open Play,98,Off T,TRUE,,TRUE,
241c2402-5edc-42a0-aacc-b2b1dac2ef29,3040,2,38:39.0,83,38,16,Shot,177,217,Barcelona,4,From Throw In,217,Barcelona,22102,Adriano Correia Claro,6,Left Back,94.5,25.1,1.3653,0.020234114,120,44.6,2.1,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,TRUE,
ead0b4c0-5259-47d5-8a1c-47f89fed730b,3082,2,40:01.1,85,1,16,Shot,180,1042,Elche,4,From Throw In,1042,Elche,26102,Ferrán Corominas Telechea,23,Center Forward,111.8,45.7,1.1855,0.13997984,118.7,45.6,,93,Normal,37,Head,87,Open Play,101,Wayward,,,TRUE,TRUE
cda82945-a367-4992-8e1c-50ab52906fea,3111,2,40:37.0,85,37,16,Shot,181,217,Barcelona,1,Regular Play,217,Barcelona,6658,Cristian Tello Herrera,21,Left Wing,102.3,27.4,0.2362,0.03882199,106,29.6,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,,,,
3ab78a2d-916b-4f3e-9d45-5952bf7ab954,3178,2,42:40.1,87,40,16,Shot,184,217,Barcelona,3,From Free Kick,217,Barcelona,6658,Cristian Tello Herrera,21,Left Wing,98.4,53.3,0.1658,0.019655982,100.3,51.8,,93,Normal,38,Left Foot,87,Open Play,96,Blocked,,,,
e3cddbcb-68f0-4047-9589-52f988ab1e45,3286,2,46:37.0,91,37,16,Shot,189,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,98.5,24,1.0015,0.04456121,119.1,37.9,1.9,93,Normal,38,Left Foot,62,Free Kick,100,Saved,,,,
47ef10a4-a5fc-410b-b505-c8fd8320f09e,472,1,09:08.5,9,8,16,Shot,17,217,Barcelona,2,From Corner,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,109.2,38.8,0.5125,0.12177422,118.9,37,0.5,93,Normal,38,Left Foot,87,Open Play,100,Saved,TRUE,,,
0eb1361a-4127-47b1-ae39-a8b018ac1f37,511,1,09:58.5,9,58,16,Shot,18,217,Barcelona,2,From Corner,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,105,34.5,0.921,0.12850176,120,42.6,2.1,93,Normal,37,Head,87,Open Play,97,Goal,,TRUE,,
63948392-0298-4d53-8bcd-f81f9ced59e1,1081,1,21:27.8,21,27,16,Shot,35,217,Barcelona,1,Regular Play,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,111.5,31.3,0.912,0.22901858,120,35.4,0.5,95,Volley,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
ec6a4aee-0abb-4ac8-8230-c44bfc6c4558,1282,1,25:27.3,25,27,16,Shot,39,219,RC Deportivo La Coruña,7,From Goal Kick,219,RC Deportivo La Coruña,18243,Ivan Ricardo Neves Abreu Cavaleiro,21,Left Wing,104.8,22.4,0.81593,0.030657446,120,26.9,4.5,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,,
1f325f07-dda1-48c5-bf0a-61060b4d8318,1587,1,32:16.1,32,16,16,Shot,49,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,113.8,34.5,1.5786,0.34893295,120,39.4,0.3,92,Lob,38,Left Foot,87,Open Play,97,Goal,,TRUE,TRUE,
ae8edd30-7dfb-4ed9-9aff-4d7868d25cfa,1600,1,33:30.0,33,30,16,Shot,50,219,RC Deportivo La Coruña,9,From Kick Off,219,RC Deportivo La Coruña,26776,Juan Isaac Cuenca López,17,Right Wing,108.7,42.2,1.020069,0.23541091,120,45,5.1,93,Normal,40,Right Foot,87,Open Play,98,Off T,TRUE,,,
4e9c5873-1baa-44be-bb9d-4dd581f57f00,1666,1,34:49.9,34,49,16,Shot,53,217,Barcelona,6,From Counter,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.6,51.2,0.629976,0.13248008,120,41.4,4.2,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
cf2a27e0-c65c-4a08-8458-04b6e83574ff,1787,1,38:16.2,38,16,16,Shot,61,217,Barcelona,4,From Throw In,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,110.8,46.2,0.3709,0.32737228,112.5,45,1,91,Half Volley,40,Right Foot,87,Open Play,100,Saved,,TRUE,,
e28aa34b-4a50-4782-abac-1f5049f48dc6,2231,2,02:25.5,47,25,16,Shot,80,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,16083,José Rodríguez Martínez,17,Right Wing,108.8,47.7,0.1666,0.14828095,111.4,45.8,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
96d65386-800e-44dc-88c4-9519dd7fe9c3,2290,2,03:49.0,48,48,16,Shot,83,217,Barcelona,1,Regular Play,217,Barcelona,5216,Andrés Iniesta Luján,15,Left Center Midfield,97.3,34.5,0.116,0.037729494,100.7,35.1,,93,Normal,40,Right Foot,87,Open Play,96,Blocked,TRUE,,,
9662b201-e916-4e1d-ad00-9bbb4c00a755,2386,2,05:05.6,50,5,16,Shot,85,217,Barcelona,1,Regular Play,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,105.3,33.8,0.289965,0.09478312,120,33.4,4.9,93,Normal,38,Left Foot,87,Open Play,98,Off T,TRUE,,,
71d40afb-9cd1-4ab1-8180-a7c5a90a741b,2594,2,10:49.8,55,49,16,Shot,98,219,RC Deportivo La Coruña,1,Regular Play,217,Barcelona,5470,Ivan Rakitić,13,Right Center Midfield,65.3,43.7,2.6745,0.003628952,114.6,39.2,1.1,92,Lob,40,Right Foot,87,Open Play,100,Saved,,,,
dc47b9f0-3404-47b0-a8e3-175a6d0eeef1,2650,2,11:58.5,56,58,16,Shot,101,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,24234,Juan Domínguez Lamas,19,Center Attacking Midfield,114.9,30.8,0.428384,0.08247696,118.6,37.4,1.2,95,Volley,40,Right Foot,87,Open Play,100,Saved,TRUE,,,
993a3a88-7477-4edc-830b-65212a8710d4,2796,2,16:20.2,61,20,16,Shot,109,217,Barcelona,2,From Corner,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,106.7,52.1,0.7752,0.0623865,120,36.5,0.5,93,Normal,38,Left Foot,87,Open Play,97,Goal,,,,
b9450b96-b0de-422e-b6d3-96360cafb51b,2817,2,17:56.2,62,56,16,Shot,110,219,RC Deportivo La Coruña,9,From Kick Off,217,Barcelona,4320,Neymar da Silva Santos Junior,21,Left Wing,96.1,48.7,0.641993,0.043634295,120,46.6,6.1,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
f50a6067-9ba2-4a5b-b036-841e4c4a6020,2850,2,19:49.8,64,49,16,Shot,113,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,89.9,50.8,1.193227,0.028949026,120,43.6,5.3,93,Normal,38,Left Foot,62,Free Kick,98,Off T,,,,
6445620f-1dcf-482d-8382-6e63d2846f22,3028,2,25:42.8,70,42,16,Shot,123,217,Barcelona,3,From Free Kick,217,Barcelona,5470,Ivan Rakitić,13,Right Center Midfield,96.6,60,0.919486,0.009694326,120,37.5,4.2,93,Normal,40,Right Foot,87,Open Play,98,Off T,,,,
d34c7a59-b191-4395-9e05-874238af0387,3176,2,28:50.7,73,50,16,Shot,131,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,12358,Haris Medunjanin,11,Left Defensive Midfield,94,56.7,1.203434,0.011462636,120,44.4,3.1,93,Normal,38,Left Foot,87,Open Play,98,Off T,,,,
6a27a3b6-af7d-413d-99e9-6e18082e254d,3296,2,31:34.0,76,33,16,Shot,138,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,110.2,41,0.074,0.115191296,111.8,41.1,,95,Volley,38,Left Foot,87,Open Play,96,Blocked,TRUE,,,
bf68a376-3b82-4f24-8e60-a0e2f7e5bd8b,3804,2,44:23.0,89,22,16,Shot,160,217,Barcelona,1,Regular Play,217,Barcelona,5246,Luis Alberto Suárez Díaz,23,Center Forward,112.6,29.3,0.3594,0.15858258,119.3,37.4,0.3,93,Normal,40,Right Foot,87,Open Play,100,Saved,,,,
